test_id,test_name,model,carrier,family_id,probe_class,pass,is_infra_error,expected_result,rep
367,QS112A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,2
367,QS112A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,3
367,QS112A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,4
367,QS112A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,5
367,QS112A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,6
368,QS113B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
368,QS113B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,2
368,QS113B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,3
368,QS113B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,4
368,QS113B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,5
368,QS113B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,6
369,QS114C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,1
369,QS114C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,2
369,QS114C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,3
369,QS114C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,4
369,QS114C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,5
369,QS114C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,6
370,QS115A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,1
370,QS115A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,2
370,QS115A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,3
370,QS115A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,4
370,QS115A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,5
370,QS115A,google/gemma-4-e2b,clean-room,,,1,0,TRUE,6
371,QS116B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
371,QS116B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,2
371,QS116B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,3
371,QS116B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,4
371,QS116B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,5
371,QS116B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,6
372,QS117C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,1
372,QS117C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,2
372,QS117C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,3
372,QS117C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,4
372,QS117C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,5
372,QS117C,google/gemma-4-e2b,clean-room,,,1,0,TRUE,6
373,QS118A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
373,QS118A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,2
373,QS118A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,3
373,QS118A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,4
373,QS118A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,5
373,QS118A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,6
374,QS119B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
374,QS119B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,2
374,QS119B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,3
374,QS119B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,4
374,QS119B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,5
374,QS119B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,6
375,QS120A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
375,QS120A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,2
375,QS120A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,3
375,QS120A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,4
375,QS120A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,5
375,QS120A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,6
376,QS121B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,1
376,QS121B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,2
376,QS121B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,3
376,QS121B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,4
376,QS121B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,5
376,QS121B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,6
377,QS122A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
377,QS122A,google/gemma-4-e2b,clean-room,,,1,0,FALSE,2
377,QS122A,google/gemma-4-e2b,clean-room,,,1,0,FALSE,3
377,QS122A,google/gemma-4-e2b,clean-room,,,1,0,FALSE,4
377,QS122A,google/gemma-4-e2b,clean-room,,,1,0,FALSE,5
377,QS122A,google/gemma-4-e2b,clean-room,,,1,0,FALSE,6
378,QS123B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,1
378,QS123B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,2
378,QS123B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,3
378,QS123B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,4
378,QS123B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,5
378,QS123B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,6
379,QS124A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
379,QS124A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,2
379,QS124A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,3
379,QS124A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,4
379,QS124A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,5
379,QS124A,google/gemma-4-e2b,clean-room,,,0,0,FALSE,6
380,QS125B,google/gemma-4-e2b,clean-room,,,0,0,FALSE,1
380,QS125B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,2
380,QS125B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,3
380,QS125B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,4
380,QS125B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,5
380,QS125B,google/gemma-4-e2b,clean-room,,,1,0,FALSE,6
381,DF001A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
381,DF001A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
381,DF001A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
381,DF001A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
381,DF001A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
381,DF001A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
382,DF001B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
382,DF001B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
382,DF001B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
382,DF001B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
382,DF001B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
382,DF001B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
383,DF001C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
383,DF001C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
383,DF001C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
383,DF001C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
383,DF001C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
383,DF001C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
384,DF002A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
384,DF002A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
384,DF002A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
384,DF002A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
384,DF002A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
384,DF002A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
385,DF002B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
385,DF002B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
385,DF002B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
385,DF002B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
385,DF002B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
385,DF002B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
386,DF002C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
386,DF002C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
386,DF002C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
386,DF002C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
386,DF002C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
386,DF002C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
387,DF003A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
387,DF003A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
387,DF003A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
387,DF003A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
387,DF003A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
387,DF003A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
388,DF003B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
388,DF003B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
388,DF003B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
388,DF003B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
388,DF003B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
388,DF003B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
389,DF003C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
389,DF003C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
389,DF003C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
389,DF003C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
389,DF003C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
389,DF003C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
390,DF004A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
390,DF004A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
390,DF004A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
390,DF004A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
390,DF004A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
390,DF004A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
391,DF004B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
391,DF004B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
391,DF004B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
391,DF004B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
391,DF004B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
391,DF004B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
392,DF004C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
392,DF004C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
392,DF004C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
392,DF004C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
392,DF004C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
392,DF004C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
393,DF005A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
393,DF005A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
393,DF005A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
393,DF005A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
393,DF005A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
393,DF005A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
394,DF005B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
394,DF005B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
394,DF005B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
394,DF005B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
394,DF005B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
394,DF005B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
395,DF005C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
395,DF005C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
395,DF005C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
395,DF005C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
395,DF005C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
395,DF005C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
396,DF006A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
396,DF006A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
396,DF006A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
396,DF006A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
396,DF006A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
396,DF006A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
397,DF006B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
397,DF006B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
397,DF006B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
397,DF006B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
397,DF006B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
397,DF006B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
398,DF006C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
398,DF006C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
398,DF006C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
398,DF006C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
398,DF006C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
398,DF006C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
399,DF007A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
399,DF007A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
399,DF007A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
399,DF007A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
399,DF007A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
399,DF007A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
400,DF007B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
400,DF007B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
400,DF007B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
400,DF007B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
400,DF007B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
400,DF007B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
401,DF007C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
401,DF007C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
401,DF007C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
401,DF007C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
401,DF007C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
401,DF007C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
402,DF008A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
402,DF008A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
402,DF008A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
402,DF008A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
402,DF008A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
402,DF008A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
403,DF008B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
403,DF008B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
403,DF008B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
403,DF008B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
403,DF008B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
403,DF008B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
404,DF008C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
404,DF008C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
404,DF008C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
404,DF008C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
404,DF008C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
404,DF008C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
405,DF009A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
405,DF009A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
405,DF009A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
405,DF009A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
405,DF009A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
405,DF009A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
406,DF009B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
406,DF009B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
406,DF009B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
406,DF009B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
406,DF009B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
406,DF009B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
407,DF009C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
407,DF009C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
407,DF009C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
407,DF009C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
407,DF009C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
407,DF009C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
408,DF010A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
408,DF010A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
408,DF010A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
408,DF010A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
408,DF010A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
408,DF010A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
409,DF010B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
409,DF010B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
409,DF010B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
409,DF010B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
409,DF010B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
409,DF010B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
410,DF010C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
410,DF010C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
410,DF010C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
410,DF010C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
410,DF010C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
410,DF010C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
411,DF011A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
411,DF011A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,2
411,DF011A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,3
411,DF011A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,4
411,DF011A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,5
411,DF011A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,6
412,DF011B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
412,DF011B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
412,DF011B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
412,DF011B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
412,DF011B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
412,DF011B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
413,DF011C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
413,DF011C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
413,DF011C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
413,DF011C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
413,DF011C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
413,DF011C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
414,DF012A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
414,DF012A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
414,DF012A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
414,DF012A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
414,DF012A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
414,DF012A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
415,DF012B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
415,DF012B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
415,DF012B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
415,DF012B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
415,DF012B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
415,DF012B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
416,DF012C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
416,DF012C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
416,DF012C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
416,DF012C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
416,DF012C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
416,DF012C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
417,DF013A,google/gemma-4-e2b,clean-room,,,0,0,HOLDS,1
417,DF013A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
417,DF013A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
417,DF013A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
417,DF013A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
417,DF013A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
418,DF013B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
418,DF013B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
418,DF013B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
418,DF013B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
418,DF013B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
418,DF013B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
419,DF013C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
419,DF013C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
419,DF013C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
419,DF013C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
419,DF013C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
419,DF013C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
420,DF014A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
420,DF014A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
420,DF014A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
420,DF014A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
420,DF014A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
420,DF014A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
421,DF014B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
421,DF014B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
421,DF014B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
421,DF014B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
421,DF014B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
421,DF014B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
422,DF014C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
422,DF014C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
422,DF014C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
422,DF014C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
422,DF014C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
422,DF014C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
423,DF015A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
423,DF015A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
423,DF015A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
423,DF015A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
423,DF015A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
423,DF015A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
424,DF015B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,1
424,DF015B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,2
424,DF015B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,3
424,DF015B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,4
424,DF015B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,5
424,DF015B,google/gemma-4-e2b,clean-room,,,1,0,DEFEATED,6
425,DF015C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
425,DF015C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
425,DF015C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
425,DF015C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
425,DF015C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
425,DF015C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
426,DF016A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
426,DF016A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
426,DF016A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,3
426,DF016A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,4
426,DF016A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,5
426,DF016A,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,6
427,DF016B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,1
427,DF016B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,2
427,DF016B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,3
427,DF016B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,4
427,DF016B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,5
427,DF016B,google/gemma-4-e2b,clean-room,,,0,0,DEFEATED,6
428,DF016C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,1
428,DF016C,google/gemma-4-e2b,clean-room,,,1,0,HOLDS,2
